1,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_001,GEFJ1.31301.P_ACT,1#风机有功功率
2,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_003,GEFJ1.31301.PF,1#风机性能因素
3,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_004,GEFJ1.31301.Q,1#风机无功
4,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_005,GEFJ1.31301.U_A_N,1#风机A相电压
5,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_006,GEFJ1.31301.U_B_N,1#风机B相电压
6,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_007,GEFJ1.31301.U_C_N,1#风机C相电压
7,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_008,GEFJ1.31301.I_A,1#风机A相电流
8,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_009,GEFJ1.31301.I_B,1#风机B相电流
9,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_010,GEFJ1.31301.I_C,1#风机C相电流
10,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_011,GEFJ1.31301.N_GEN_CCU,1#风机发电机转速
11,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_012,GEFJ1.31301.N_ROT_PLC,1#风机叶轮转速
12,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_013,GEFJ1.31301.BL1_ACT,1#风机桨距角度1
13,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_014,GEFJ1.31301.V_WIN,1#风机风速
14,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_017,GEFJ1.31301.N_GEN_PLC,1#风机发电机PLC转速
15,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_019,GEFJ1.31301.BL2_ACT,1#风机桨距角度2
16,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_020,GEFJ1.31301.BL3_ACT,1#风机桨距角度3
17,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_021,GEFJ1.31301.BL1_SET_V,1#风机桨距设定角度
18,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_032,GEFJ1.31301.T_GEN_1,1#风机发电机1温度
19,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_033,GEFJ1.31301.T_GEN_2,1#风机发电机2温度
20,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_034,GEFJ1.31301.T_BEAR_A,1#风机轴承A温度
21,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_035,GEFJ1.31301.T_BEAR_B,1#风机轴承B温度
22,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_036,GEFJ1.31301.T_GEAR,1#风机齿轮箱温度
23,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_037,GEFJ1.31301.T_AMB,1#风机环境温度
24,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_038,GEFJ1.31301.T_NAC,1#风机机舱温度
25,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_040,GEFJ1.31301.T_GEAR_BEAR,1#风机齿轮箱轴承温度
26,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_056,GEFJ1.31301.HYD_PRES,1#风机液压
27,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_061,GEFJ1.31301.T_MAIN_BOX,1#风机主控柜温度
28,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_062,GEFJ1.31301.T_TOP_BOX,1#风机顶部控制柜温度
29,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_063,GEFJ1.31301.T_CTRL_BOX,1#风机轮毂控制柜温度
30,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_064,GEFJ1.31301.T_CTRL_BOX1,1#风机轮毂轴承1控制柜温度
31,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_065,GEFJ1.31301.T_BAT_BOX1,1#风机电池柜1温度
32,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_066,GEFJ1.31301.T_CTRL_BOX2,1#风机轮毂轴承2控制柜温度
33,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_067,GEFJ1.31301.T_BAT_BOX2,1#风机电池柜2温度
34,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_068,GEFJ1.31301.T_CTRL_BOX3,1#风机轮毂轴承3控制柜温度
35,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_070,GEFJ1.31301.T_BAT_BOX3,1#风机电池柜3温度
36,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_072,GEFJ1.31301.T_HUB,1#风机轮毂温度
37,\\172.16.10.1\c$\VisuPro\156002001\StatDat.db,PROD,GEFJ1.31301.PROD,1#风机发电量
38,\\172.16.10.1\c$\VisuPro\156002001\StatDat.db,OTT,GEFJ1.31301.OTT,1#风机并网发电时间
39,\\172.16.10.1\c$\VisuPro\156002001\ErrDev.db,StatusNumber,GEFJ1.31301.STATE,1#风机风机状态
40,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_022,GEFJ1.31301.BL2_SET_V,1#风机桨距设定角度2
41,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_023,GEFJ1.31301.BL3_SET_V,1#风机桨距设定角度3
42,\\172.16.10.1\c$\VisuPro\156002001\SecAna.db,CHAN_015,GEFJ1.31301.POS_NAC,1#风机机舱位置
43,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_001,GEFJ1.31302.P_ACT,2#风机有功功率
44,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_003,GEFJ1.31302.PF,2#风机性能因素
45,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_004,GEFJ1.31302.Q,2#风机无功
46,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_005,GEFJ1.31302.U_A_N,2#风机A相电压
47,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_006,GEFJ1.31302.U_B_N,2#风机B相电压
48,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_007,GEFJ1.31302.U_C_N,2#风机C相电压
49,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_008,GEFJ1.31302.I_A,2#风机A相电流
50,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_009,GEFJ1.31302.I_B,2#风机B相电流
51,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_010,GEFJ1.31302.I_C,2#风机C相电流
52,\\172.16.10.2\c$\VisuPro\156002002\SecAna.db,CHAN_011,GEFJ1.31302.N_GEN_CCU,2#风机发电机转速
